id,Found?,old ID,pieces,name,series,artist,imageUrl,boxImageUrl,autoUrl,autoUrl1,autoUrl2
12001625,Yes,,1000,Disney Lorcana - Glimmers of the Realm: Sapphire,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001625.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001625_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001625_2.webp
12001626,Yes,,1000,Disney Lorcana - Glimmers of the Realm: Steel,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001626.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001626_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001626_2.webp
12001627,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001627.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001627_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001627_2.webp
12001628,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001628.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001628_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001628_2.webp
12001629,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001629.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001629_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001629_2.webp
12001630,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001630.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001630_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001630_2.webp
12001631,Yes,,1000,Getrockneter Allium in der Gießkanne,Landlust,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001631.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001631_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001631_2.webp
12001632,Yes,,1000,Sommerlicher Wiesenstrauß mit Himmelblauem Südstern,Landlust,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001632.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001632_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001632_2.webp
12001633,Yes,,500,Blumengruß am Gartentisch,Landlust,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001633.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001633_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001633_2.webp
12001634,,,500,Sommerbunte Löwenmäulchen,Landlust,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001634.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001634_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001634_2.webp
12001635,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001635.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001635_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001635_2.webp
12001636,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001636.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001636_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001636_2.webp
12001637,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001637.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001637_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001637_2.webp
12001638,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001638.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001638_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001638_2.webp
12001639,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001639.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001639_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001639_2.webp
12001640,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001640.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001640_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001640_2.webp
12001641,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001641.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001641_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001641_2.webp
12001642,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001642.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001642_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001642_2.webp
12001643,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001643.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001643_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001643_2.webp
12001644,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001644.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001644_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001644_2.webp
12001645,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001645.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001645_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001645_2.webp
12001646,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001646.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001646_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001646_2.webp
12001647,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001647.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001647_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001647_2.webp
12001648,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001648.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001648_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001648_2.webp
12001649,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001649.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001649_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001649_2.webp
12001650,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001650.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001650_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001650_2.webp
12001651,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001651.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001651_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001651_2.webp
12001652,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001652.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001652_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001652_2.webp
12001653,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001653.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001653_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001653_2.webp
12001654,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001654.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001654_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001654_2.webp
12001655,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001655.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001655_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001655_2.webp
12001656,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001656.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001656_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001656_2.webp
12001657,Yes,,500,Spongebob,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001657.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001657_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001657_2.webp
12001658,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001658.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001658_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001658_2.webp
12001659,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001659.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001659_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001659_2.webp
12001660,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001660.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001660_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001660_2.webp
12001661,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001661.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001661_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001661_2.webp
12001662,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001662.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001662_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001662_2.webp
12001663,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001663.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001663_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001663_2.webp
12001664,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001664.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001664_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001664_2.webp
12001665,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001665.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001665_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001665_2.webp
12001666,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001666.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001666_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001666_2.webp
12001667,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001667.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001667_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001667_2.webp
12001668,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001668.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001668_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001668_2.webp
12001669,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001669.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001669_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001669_2.webp
12001670,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001670.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001670_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001670_2.webp
12001671,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001671.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001671_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001671_2.webp
12001672,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001672.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001672_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001672_2.webp
12001673,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001673.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001673_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001673_2.webp
12001674,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001674.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001674_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001674_2.webp
12001675,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001675.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001675_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001675_2.webp
12001676,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001676.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001676_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001676_2.webp
12001677,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001677.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001677_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001677_2.webp
12001678,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001678.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001678_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001678_2.webp
12001679,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001679.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001679_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001679_2.webp
12001680,Yes,,1000,Vaiana,Disney Collector's Edition,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001680.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001680_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001680_2.webp
12001681,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001681.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001681_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001681_2.webp
12001682,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001682.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001682_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001682_2.webp
12001683,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001683.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001683_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001683_2.webp
12001684,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001684.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001684_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001684_2.webp
12001685,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001685.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001685_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001685_2.webp
12001686,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001686.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001686_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001686_2.webp
12001687,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001687.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001687_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001687_2.webp
12001688,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001688.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001688_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001688_2.webp
12001689,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001689.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001689_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001689_2.webp
12001690,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001690.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001690_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001690_2.webp
12001691,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12001691.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001691_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12001691_2.webp
